Week,dengue-incidence,_interpolatedadmiralty,_interpolatedang-mo-kio,_interpolatedboon-lay-east,_interpolatedchangi,_interpolatedchoa-chu-kang-south,_interpolatedclementi,_interpolatedeast-coast-parkway,_interpolatedkhatib,_interpolatedmarina-barrage,_interpolatednewton,_interpolatedpasir-panjang,_interpolatedseletar,_interpolatedsembawang,_interpolatedtai-seng,_interpolatedtengah,_interpolatedtuas-south,_zeroed_admiralty,_zeroed_ang-mo-kio,_zeroed_boon-lay-east,_zeroed_changi,_zeroed_choa-chu-kang-south,_zeroed_clementi,_zeroed_east-coast-parkway,_zeroed_khatib,_zeroed_marina-barrage,_zeroed_newton,_zeroed_pasir-panjang,_zeroed_seletar,_zeroed_sembawang,_zeroed_tai-seng,_zeroed_tengah,_zeroed_tuas-south,admiralty,ang-mo-kio,boon-lay-east,changi,choa-chu-kang-south,clementi,east-coast-parkway,marina-barrage,newton,pasir-panjang,seletar,sembawang,tai-seng,tengah,total-population
582,-0.004221697344156484,-0.04557827994119173,-0.04602844740793027,-0.04342268924201151,-0.043757848089784744,-0.045659469940779754,-0.04485916282731736,-0.04418370019116249,-0.045071487713310265,-0.043628798051617484,-0.04659811500236701,-0.04434176881879719,-0.04415556640071619,-0.04468043045993009,-0.043924503333412246,-0.04564615405055055,-0.045680772961497,-0.03094667055483807,-0.023008340523439745,-0.0536658312095875,-0.06508404267564259,-0.061987095104211465,-0.02027735647305349,-0.05033577348901941,0.0681694535300634,-0.0724452428900916,-0.012665361012608905,0.05815201832235885,0.0,-0.051042144899763484,-0.05930646528203031,-0.0937784923750131,0.18454171786940135,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
583,-0.003949648891984712,-0.04588012285470955,-0.046325405133142726,-0.043123222419652815,-0.04493255542105413,-0.04658499973687664,-0.045469491573267254,-0.04536193219626016,-0.04567244088282107,-0.04478452780132921,-0.04689491828263686,-0.04463936458268173,-0.04503867772873052,-0.045292491151162004,-0.04508806633562184,-0.0465714139299536,-0.04658833798722211,-0.06388990050031086,-0.06327293643945929,-0.059141936435055616,-0.055786322293407936,-0.03652810961498177,-0.06936990372360402,-0.06711436465202587,0.016039871418838444,-0.06278587717141272,-0.07368937316427,-0.020934726596049193,-0.05442015998866061,-0.043878335089270366,-0.04676086685698544,-0.05027300622165651,0.011017415992203078,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
584,-0.0038507221821040684,-0.04769118033581651,-0.04751323603399254,-0.04462055653144631,-0.04757564691641026,-0.04905307919313501,-0.0463849846921921,-0.047423838205181076,-0.048376730145619676,-0.045940257551040926,-0.04837893468398613,-0.04582974763821992,-0.04709927082743061,-0.048046764261705635,-0.04770608309059343,-0.049038773608361744,-0.049008511389155726,-0.03993118781269429,-0.01917361710286645,0.04271362075865128,0.039515311624497285,0.022138248251504098,-0.0021344585761108852,0.2349002762820906,0.1042591642224499,0.004829682859339422,-0.028784911392292976,0.09769539078156288,0.0047736982446193515,-0.019700476978856074,0.012545598425044891,-0.015468617298971244,0.2396287978304167,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
585,-0.0038012588271637464,-0.04738933742229868,-0.047810193759205,-0.04432108970908761,-0.046988293250775554,-0.04658499973687664,-0.0463849846921921,-0.04683472220263225,-0.04747530039135348,-0.045940257551040926,-0.04808213140371628,-0.04523455611045083,-0.04651052994208772,-0.04712867322485777,-0.047124301589488625,-0.0465714139299536,-0.04658833798722211,-0.02695355177356864,-0.05752085130859936,-0.04490406284883852,-0.012784365525572645,-0.06309400751678668,-0.06403375728332679,0.041946477907516176,0.05012459818387015,-0.0784823464642659,-0.05756982278458595,0.04652161465788708,-0.03628010665910708,-0.04119190641033544,-0.04447984896152273,-0.054140160546399314,-0.005508707996101539,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
586,-0.0039743805694548735,-0.0452764370276739,-0.04513757423229291,-0.04342268924201151,-0.04493255542105413,-0.04627648980484434,-0.04424883408136747,-0.04536193219626016,-0.046273394052331863,-0.043628798051617484,-0.04689491828263686,-0.04434176881879719,-0.04444993684338764,-0.04590455184239392,-0.04508806633562184,-0.04626299397015258,-0.04628581631198041,-0.059896781719041434,-0.01725625539257981,-0.03614229448808953,-0.024406516003365974,-0.07969769370541475,-0.019210127184998045,0.05872506907052265,0.12029903564128837,-0.07365266360492645,-0.02533072202521781,0.10002147151445721,-0.01814005332955354,-0.05641500225763332,-0.038777304222865974,-0.06284125777707063,0.035806601974659964,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
587,-0.0038012588271637464,-0.04195616497897781,-0.04246495470538083,-0.03923015372898971,-0.0428768175913327,-0.04226586068842451,-0.04089202597864303,-0.04300546818606483,-0.042367198450511644,-0.04102840611476612,-0.04333327891939862,-0.04106821541606719,-0.04180060285934466,-0.04192615734938645,-0.043051831081755046,-0.042253534492739366,-0.04205051285859658,-0.07586925684411915,-0.06806634071517591,-0.10185555719370688,-0.06508404267564259,-0.08412534335571556,-0.0779077380280476,0.15939661604856148,-0.01804485534619326,-0.10142334004612823,-0.10362568101225471,-0.06978242198683061,-0.05251068069081287,-0.07969738414173597,-0.0832571531843887,-0.07927666365722756,-0.02754353998050767,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
588,-0.00340555198764117,-0.04316353663304912,-0.0439497433314431,-0.04012855419606581,-0.043464171256967395,-0.041648840824359906,-0.04211268347054283,-0.043889142189888077,-0.04386958137428865,-0.041606270989621975,-0.044223688760208185,-0.04225859847160538,-0.04268371418735899,-0.04253821804061837,-0.04363361258285984,-0.04317879437214241,-0.04053790448238807,-0.09184173196919686,-0.07285974499089251,-0.07118936793108546,-0.038353096576717954,-0.10515667919464446,-0.11632799239804367,-0.05453042127977102,-0.04009967854709613,-0.09417881575711907,-0.11398824911348018,0.04419553392499271,-0.07542443226498576,-0.08596571772591743,-0.08781918897531411,-0.09184491521264168,0.03305224797660921,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
589,-0.003702332117283102,-0.0452764370276739,-0.04573148968271783,-0.04342268924201151,-0.044345201755419436,-0.04627648980484434,-0.045164327200292315,-0.044478258192436906,-0.04537196429806566,-0.04391773048904542,-0.04659811500236701,-0.04463936458268173,-0.04444993684338764,-0.044986460805546045,-0.04450628483451704,-0.0465714139299536,-0.0438656429100468,0.02695355177356864,0.08628127696289903,0.1555213884032944,0.09646384896568452,0.21474100803958973,0.10245401165332288,0.06291971686127429,0.3127774926673497,0.1134975471944768,0.026482118480909544,0.27912968794732246,0.08401708910530058,0.10477071847846188,0.08211664423665736,0.12858288129769835,0.013771769990253835,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
590,-0.004122770634275839,-0.04316353663304912,-0.043355827881018195,-0.041625888307859314,-0.043464171256967395,-0.045350960008747464,-0.042723012216492724,-0.04359458418861366,-0.04447053454379946,-0.041606270989621975,-0.044223688760208185,-0.04255619423548992,-0.04327245507270187,-0.04406836976869817,-0.04363361258285984,-0.04348721433194343,-0.042353034533838284,0.03094667055483807,-0.01725625539257981,0.04052317866846405,-0.05229967715006993,-0.0055345620628760245,-0.03415133721777428,-0.05453042127977102,0.038094694619741305,-0.08331202932360533,-0.06908378734150314,0.04652161465788708,-0.01241161543601032,-0.024177858110414275,-0.04790137580471679,-0.006767520068299924,0.06059578795711688,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
591,-0.003084040180529077,-0.04195616497897781,-0.04187103925495593,-0.039829087373707106,-0.04140843342724596,-0.042882880552489094,-0.041502354724592926,-0.04153267817969274,-0.04296815162002245,-0.03958374392762646,-0.04333327891939862,-0.04106821541606719,-0.04150623241667323,-0.04253821804061837,-0.04159737732899305,-0.04317879437214241,-0.04053790448238807,-0.040929467508011644,-0.06710765986003259,-0.06461804166052372,-0.09297720382234655,-0.029886635139530524,-0.024546273625275276,-0.1174501381410453,0.3067625408852853,-0.12074207148348598,-0.0782949589870369,0.05815201832235885,-0.07256021331821415,0.09671143244165713,-0.10264580529582171,-0.009667885811857018,0.16801559388109677,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
592,-0.003924917214514551,-0.04316353663304912,-0.0439497433314431,-0.04072748784078321,-0.04405152492260209,-0.043808410348585985,-0.04241784784351778,-0.044478258192436906,-0.04477101112855486,-0.042184135864477834,-0.04481729532074789,-0.04225859847160538,-0.04356682551537331,-0.04437440011431413,-0.043342721832307446,-0.04441247421134648,-0.04205051285859658,-0.055903662937772,0.00862812769628989,-0.06242759957033648,-0.02091987086002798,-0.07305621922996351,-0.0437564008102733,0.22651098070058737,0.1323289392054172,-0.02656325572636693,-0.028784911392292976,0.1814342971657596,-0.011456875787086453,-0.030446191694595764,0.020529161059164348,-0.06960877784537055,0.019280477986355373,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
593,-0.002886186760767789,-0.03803220710324608,-0.03860450427761893,-0.03563655186068531,-0.03905901876470718,-0.038872251436069254,-0.03753521787591861,-0.040354446174595084,-0.04026386235722383,-0.037850149303058876,-0.04006844283643023,-0.03809225777722175,-0.038562527989958816,-0.03917188423884282,-0.03810668832236427,-0.04132827461333631,-0.037815209405212755,-0.08285721471134065,-0.07573578755632249,-0.07447503106636633,-0.03137980629004196,-0.10183594195691884,-0.09178171877276839,0.004194647790751621,-0.016039871418838454,-0.05916361502690813,-0.07484076961996174,0.030239049527626596,-0.05728437893543222,-0.07969738414173597,-0.030793741588746502,-0.10441316676805582,0.046824017966863044,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
594,-0.002589406631125857,-0.04316353663304912,-0.04246495470538083,-0.04012855419606581,-0.04170211026006331,-0.04442543021265057,-0.04089202597864303,-0.04153267817969274,-0.045071487713310265,-0.03929481149019853,-0.04244286907858906,-0.03987783236052902,-0.042389343744687544,-0.044986460805546045,-0.04014292357623105,-0.04595457401035157,-0.04114294783287147,0.03593806903142486,-0.08340523439746907,-0.07666547315655357,-0.08716612858344988,-0.05755944545391065,-0.11952968026221,-0.1174501381410453,0.03207974283767689,-0.11953465076865112,-0.11859383493624705,-0.06280417978814756,-0.034370627361259336,-0.06626524074706136,-0.09238122476623953,-0.029003657435571057,0.046824017966863044,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
595,-0.002391553211364569,-0.04135247915194216,-0.040980166079318564,-0.04012855419606581,-0.04111475659442861,-0.04226586068842451,-0.04089202597864303,-0.040649004175869495,-0.04326862820477785,-0.0390058790527706,-0.042739672358858914,-0.040473023888298106,-0.04121186197400178,-0.04468043045993009,-0.03956114207512626,-0.04564615405055055,-0.04053790448238807,-0.07786581623475386,-0.07094238328060587,0.09090334674277069,-0.07903062324899457,-0.04981105856588422,0.055495922978883214,-0.0713090124427775,-0.04410964640180574,-0.10866786433513738,-0.0794463554427286,0.15352132837102736,-0.06683177542467092,-0.09312952753641057,-0.10606733213901574,-0.047372640478099394,0.18454171786940135,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
596,-0.002985113470648433,-0.04225800789249564,-0.042167996980168376,-0.039829087373707106,-0.04111475659442861,-0.043808410348585985,-0.041502354724592926,-0.040649004175869495,-0.04447053454379946,-0.0390058790527706,-0.042739672358858914,-0.03958023659664447,-0.04180060285934466,-0.04406836976869817,-0.04043381432678346,-0.04317879437214241,-0.03993286113190467,-0.06888129897689765,0.005752085130859932,-0.10404599928389414,-0.09297720382234655,-0.05645253304133544,-0.056563152266938664,-0.029362534535261314,0.044109646401805716,-0.07727492574943103,-0.024179325569526094,-0.04652161465788708,-0.01050213613816257,-0.051042144899763484,-0.06957104581161248,-0.044472274734542294,-0.08538497393957378,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
597,-0.0019711146943718317,-0.04255985080601347,-0.043058870155805735,-0.04072748784078321,-0.0428768175913327,-0.043808410348585985,-0.04241784784351778,-0.04212179418224157,-0.04477101112855486,-0.041317338552194036,-0.043926885479938324,-0.040770619652182656,-0.04268371418735899,-0.043762339423082205,-0.042179158830097846,-0.04348721433194343,-0.0438656429100468,-0.019965593906347143,0.0383472342057329,0.05366583120958753,0.11273485963459519,0.14500552604735184,0.060832069419160445,0.31040393651561976,0.11027411600451434,0.06520071860108241,0.08635473417687894,0.20004294302891448,-0.007637917191390969,-0.0035819049052465634,0.10264580529582171,0.025136503110828247,0.45446840967837654,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
598,-0.0025399432761855347,-0.04255985080601347,-0.04157408152974347,-0.04012855419606581,-0.04140843342724596,-0.043191390484521384,-0.041197190351617986,-0.04094356217714391,-0.04386958137428865,-0.03958374392762646,-0.042739672358858914,-0.03987783236052902,-0.04180060285934466,-0.04192615734938645,-0.04072470507733585,-0.042253534492739366,-0.043260599559563385,-0.060895061414358784,-0.05847953216374268,-0.06461804166052372,-0.05229967715006993,-0.032100459964680944,-0.07043713301165946,0.2055377417468293,-0.0020049839273548167,-0.03743004215988066,-0.04375306531628532,0.01860864586315483,-0.04105380490372643,-0.06895166942599629,-0.004562035790925393,-0.07347593217011335,0.118437221916183,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
599,-0.0020947730817226368,-0.04044695041138868,-0.04038625062889366,-0.03952962055134841,-0.04111475659442861,-0.041340330892327616,-0.04089202597864303,-0.040649004175869495,-0.04266767503526705,-0.03929481149019853,-0.04184926251804935,-0.03928264083275993,-0.04003438020331602,-0.041008066312538574,-0.04014292357623105,-0.041636694573137324,-0.04205051285859658,-0.05889850202372408,-0.07957051097689577,-0.07447503106636633,-0.07670619315343591,-0.03431428478983135,-0.07257159158777036,0.008389295581503243,-0.06014951782064419,-0.03743004215988066,-0.0852033377211872,0.030239049527626596,-0.06969599437144254,-0.09671143244165713,-0.06044697422976166,-0.053173371965213614,-0.09915674392982761,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
600,-0.0010065792730355526,-0.04255985080601347,-0.04276191243059329,-0.041026954663141914,-0.041995787092880654,-0.043191390484521384,-0.04302817658946767,-0.04153267817969274,-0.04477101112855486,-0.04045054123991026,-0.043036475639128775,-0.03987783236052902,-0.042389343744687544,-0.04437440011431413,-0.04101559582788825,-0.04256195445254037,-0.04053790448238807,-0.08485377410197537,-0.013421531972006519,-0.04490406284883852,-0.04183974172005595,-0.05866635786648585,0.006403375728332676,0.1384233770948034,0.02004983927354806,-0.016903890007688042,-0.04605585822766876,0.0860649871170911,-0.04678224279726965,-0.06626524074706136,-0.010264580529582155,-0.06574162352062773,0.05233272596296458,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
601,-0.0003635556588113665,-0.03984326458435303,-0.03979233517846876,-0.03863122008427231,-0.03994004926315923,-0.03979778123216614,-0.04028169723269314,-0.04005988817332066,-0.040864815526734634,-0.03756121686563095,-0.04095885267723979,-0.037794662013337206,-0.039445639317973125,-0.04131409665815453,-0.03897936057402147,-0.040403014733933255,-0.03932781778142127,-0.10382108831300516,-0.10641357492090882,-0.1270456412308602,-0.10692378439569854,-0.1162258033203965,-0.12273136812637635,-0.12164478593179691,-0.08420932494890186,-0.12436433362799057,-0.12780500658178082,-0.09769539078156288,-0.10693084067947349,-0.10118881357321532,-0.12203445740725469,-0.11311426399872714,-0.09915674392982761,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
602,-0.00026462894893072245,-0.04105063623842434,-0.04068320835410611,-0.04012855419606581,-0.04111475659442861,-0.041648840824359906,-0.04241784784351778,-0.041238120178418325,-0.04266767503526705,-0.039872676365054385,-0.04244286907858906,-0.03958023659664447,-0.039445639317973125,-0.04559852149677797,-0.04014292357623105,-0.040403014733933255,-0.040235382807146364,-0.06488818019562821,-0.05943821301888601,-0.07009414688599185,-0.07205733296231857,-0.05645253304133544,-0.07363882087582581,-0.0713090124427775,-0.004009967854709615,-0.07123782217525673,-0.0852033377211872,0.004652161465788712,-0.08688130805207221,-0.0582059547102566,-0.07983562634119465,-0.04253869757217089,0.06885884995126917,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
603,3.2151180711209585e-05,-0.04105063623842434,-0.041277123804531024,-0.040428021018424506,-0.04170211026006331,-0.041648840824359906,-0.042723012216492724,-0.04182723618096716,-0.04296815162002245,-0.04016160880248232,-0.043036475639128775,-0.03958023659664447,-0.04121186197400178,-0.04315027873185029,-0.04072470507733585,-0.04132827461333631,-0.040235382807146364,-0.10781420709427458,-0.07190106413574919,-0.11171254659954949,-0.05229967715006993,-0.11401197849524611,-0.08004219660415848,-0.10906084255954207,-0.08621430887625667,-0.11349754719447683,-0.08865752708826236,-0.04884769539078144,-0.07924339086068125,-0.10566619470477354,-0.0764140994980006,-0.08991133805027028,-0.03856095597271073,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
604,0.0009224915696370058,-0.04105063623842434,-0.041277123804531024,-0.040428021018424506,-0.04111475659442861,-0.041648840824359906,-0.04241784784351778,-0.04182723618096716,-0.042066721865756246,-0.039872676365054385,-0.042739672358858914,-0.03928264083275993,-0.0406231210886589,-0.042232187695002414,-0.04043381432678346,-0.0428703744123414,-0.040235382807146364,-0.08485377410197537,-0.06806634071517591,-0.09199856778786428,-0.07670619315343591,-0.08412534335571556,-0.057630381554994115,-0.10067154697803882,0.01002491963677403,-0.0905565536126145,-0.0909603199996458,-0.004652161465788712,-0.06683177542467092,-0.07522000301017777,-0.09352173371397088,-0.09667885811857019,-0.03856095597271073,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
605,-0.00019043391652023945,-0.04165432206545999,-0.04187103925495593,-0.040428021018424506,-0.041995787092880654,-0.041648840824359906,-0.042723012216492724,-0.042416352183516,-0.042066721865756246,-0.04073947367733818,-0.04333327891939862,-0.03987783236052902,-0.04121186197400178,-0.042232187695002414,-0.04072470507733585,-0.040403014733933255,-0.04053790448238807,-0.06588645989094558,-0.07190106413574919,-0.07009414688599185,-0.09995049410902253,-0.09630137989404282,-0.037353025081940626,0.0503357734890194,0.09423424458567586,-0.06278587717141272,-0.06562959797442798,0.009304322931577404,-0.05728437893543222,-0.034923572826153965,-0.09466224266170223,-0.09087812663145599,0.15424382389084293,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
606,-0.0017732612746105439,-0.04135247915194216,-0.040980166079318564,-0.04012855419606581,-0.04228946392569801,-0.041648840824359906,-0.04211268347054283,-0.042416352183516,-0.042066721865756246,-0.04045054123991026,-0.042739672358858914,-0.03958023659664447,-0.0406231210886589,-0.04253821804061837,-0.04014292357623105,-0.04502931413094852,-0.03993286113190467,-0.09184173196919686,-0.09107468123861563,-0.027380526127340564,-0.0987882790612432,-0.046490321328158606,-0.08644557233249116,-0.008389295581503224,-0.0020049839273548167,-0.10504560219063282,-0.10823126683502159,-0.055825937589464504,-0.09165500629669154,-0.06626524074706136,-0.11176987687767251,-0.044472274734542294,0.03305224797660921,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
607,-0.002342089856424247,-0.04346537954656694,-0.04276191243059329,-0.041026954663141914,-0.043464171256967395,-0.04442543021265057,-0.043333340962442624,-0.04330002618733925,-0.04417005795904406,-0.041317338552194036,-0.04363008219966848,-0.04017542812441356,-0.04268371418735899,-0.045292491151162004,-0.041306486578440646,-0.0428703744123414,-0.04174799118335487,-0.029948390859520717,-0.03738855335058958,-0.03176141030771504,-0.08367948344011189,-0.05866635786648585,-0.045890859386384195,-0.02516788674450971,0.04210466247445092,-0.08451945003844019,-0.06793239088581142,0.04652161465788708,-0.05537489963758448,-0.05193762112607512,-0.08553817107985141,-0.014501828717785529,0.07987626594347225,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
608,-0.0023668215338944077,-0.04286169371953129,-0.04187103925495593,-0.041026954663141914,-0.04228946392569801,-0.043808410348585985,-0.043333340962442624,-0.04212179418224157,-0.04326862820477785,-0.04045054123991026,-0.04363008219966848,-0.04017542812441356,-0.04150623241667323,-0.04406836976869817,-0.04072470507733585,-0.044720894171147496,-0.041445469508113175,-0.06189334110967615,-0.0508100853225961,-0.06461804166052372,-0.043001956767835275,-0.04095575926528258,0.0021344585761108852,0.07130901244277749,0.044109646401805716,-0.08210460860877047,-0.058721219240277664,0.06513026052104191,-0.05537489963758448,-0.04566928754189364,-0.07413308160253788,-0.06090768061469923,0.20933090385185826,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
609,-0.002267894824013764,-0.04376722246008477,-0.04365278560623064,-0.042524288774935415,-0.04405152492260209,-0.04442543021265057,-0.04455399845434241,-0.04330002618733925,-0.04447053454379946,-0.04189520342704991,-0.04481729532074789,-0.04136581117995174,-0.04297808463003043,-0.044986460805546045,-0.04247004958065025,-0.044720894171147496,-0.042353034533838284,-0.08385549440665802,-0.09682676636947558,-0.06899892584089821,-0.09762606401346387,-0.09076681783116679,-0.10138678236526742,-0.008389295581503224,-0.07217942138477303,-0.10142334004612823,-0.10477707746794643,-0.002326080732894366,-0.08401708910530059,-0.10208428979952697,-0.10036478740035899,-0.06477483493944204,-0.019280477986355373,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
610,-0.002638869986066179,-0.04074879332490651,-0.040980166079318564,-0.03923015372898971,-0.04170211026006331,-0.04103182096029532,-0.04180751909756788,-0.04153267817969274,-0.042066721865756246,-0.039872676365054385,-0.04214606579831921,-0.03868744930499084,-0.040328750645987455,-0.04284424838623433,-0.03985203282567865,-0.042253534492739366,-0.039630339456662965,-0.10881248678959193,-0.09203336209375898,-0.12485519914067296,-0.09530163391790522,-0.12397419020842293,-0.12273136812637635,-0.02516788674450971,-0.08220434102154706,-0.11470496790931169,-0.12550221367039738,-0.09536931004866853,-0.103111882083778,-0.10656167093108516,-0.11176987687767251,-0.10828032109279863,-0.082630619941523,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
611,-0.002985113470648433,-0.04376722246008477,-0.04365278560623064,-0.042524288774935415,-0.043464171256967395,-0.04473394014468286,-0.04424883408136747,-0.04359458418861366,-0.04447053454379946,-0.04189520342704991,-0.044223688760208185,-0.04136581117995174,-0.04297808463003043,-0.044986460805546045,-0.04188826807954545,-0.04626299397015258,-0.042353034533838284,-0.040929467508011644,-0.05847953216374268,0.06023715748014924,-0.05694853734118726,-0.004427649650300823,-0.04055471294610696,0.31040393651561976,0.15438376240632004,-0.09780107790162366,-0.07714356253134516,-0.04652161465788708,-0.07542443226498576,-0.0017909524526232737,-0.05360392054337355,0.06090768061469923,0.26717233781092437,0.041415,0.06567,0.059565,0.022713333333333332,0.02901,0.07262166666666667,0.09284666666666666,0.029298333333333332,0.042355,0.016325,0.03939666666666667,0.04347666666666666,0.07734333333333333,0.00017166666666666667,0.863948
